session_id,customer_id,station_id,session_start_time,kwh_charged,cost_per_kwh,total_cost
S37422,C2597,98,2024-10-31 08:59:00,25.48,22.5,573.3
S37423,C2597,68,2024-09-07 16:37:00,25.48,18.0,458.64
S37424,C2597,8,2024-10-29 22:10:00,25.48,18.0,458.64
S37425,C2597,89,2024-08-31 18:04:00,25.48,13.5,343.98
S37426,C2598,181,2024-10-26 21:42:00,18.276059,18.0,328.969062
S37427,C2598,164,2024-10-10 19:29:00,15.051158,13.5,203.190633
S37428,C2598,9,2024-08-11 09:56:00,14.335934,13.5,193.535109
S37429,C2598,89,2024-11-02 09:44:00,21.56,13.5,291.06
S37430,C2598,174,2024-08-23 13:22:00,19.53328,18.0,351.59904
S37431,C2598,142,2024-10-27 21:14:00,21.56,13.5,291.06
S37432,C2598,2,2024-08-15 05:45:00,16.081489,18.0,289.466802
S37433,C2598,108,2024-10-05 22:26:00,20.015765,18.0,360.28377
S37434,C2598,152,2024-11-02 16:29:00,16.605659,18.0,298.901862
S37435,C2599,164,2024-10-24 08:26:00,33.66768,13.5,454.51368
S37436,C2599,138,2024-09-06 09:22:00,22.284348,18.0,401.118264
S37437,C2599,109,2024-09-20 22:39:00,22.380789,13.5,302.140651
S37438,C2599,26,2024-09-14 07:09:00,23.918757,18.0,430.537626
S37439,C2599,89,2024-08-24 20:56:00,29.933248,13.5,404.098848
S37440,C2599,164,2024-09-18 09:27:00,17.795851,13.5,240.243989
S37441,C2599,18,2024-09-30 10:16:00,32.534141,18.0,585.614538
S37442,C2599,92,2024-09-04 01:33:00,33.371926,18.0,600.694668
S37443,C2599,71,2024-10-16 16:27:00,20.390017,13.5,275.26523
S37444,C2599,40,2024-09-02 11:37:00,27.765177,13.5,374.82989
S37445,C2599,138,2024-10-30 17:05:00,34.3,18.0,617.4
S37446,C2599,115,2024-08-31 13:57:00,27.584563,13.5,372.3916
S37447,C2599,181,2024-09-30 13:21:00,24.457607,18.0,440.236926
S37448,C2599,87,2024-08-31 18:05:00,27.935059,13.5,377.123296
S37449,C2599,87,2024-10-19 11:04:00,34.3,13.5,463.05
S37450,C2599,29,2024-09-24 09:59:00,23.680797,18.0,426.254346
S37451,C2599,152,2024-08-28 14:25:00,33.038095,18.0,594.68571
S37452,C2600,118,2024-09-15 09:48:00,32.32754,13.5,436.42179
S37453,C2600,56,2024-09-29 10:39:00,29.941465,18.0,538.94637
S37454,C2600,24,2024-09-29 02:38:00,27.923279,13.5,376.964267
S37455,C2600,196,2024-10-22 20:10:00,34.3,13.5,463.05
S37456,C2600,88,2024-09-16 11:29:00,23.731935,22.5,533.968538
S37457,C2600,18,2024-10-26 16:01:00,32.2197,18.0,579.9546
S37458,C2600,40,2024-10-22 18:28:00,21.471239,13.5,289.861727
S37459,C2600,115,2024-08-20 15:48:00,34.3,13.5,463.05
S37460,C2600,7,2024-10-01 03:23:00,34.164265,18.0,614.95677
S37461,C2600,185,2024-08-12 08:49:00,27.706264,13.5,374.034564
S37462,C2600,174,2024-10-12 01:11:00,28.717079,18.0,516.907422
S37463,C2600,92,2024-11-03 06:59:00,32.628156,18.0,587.306808
S37464,C2600,180,2024-09-10 18:09:00,22.542573,18.0,405.766314
S37465,C2600,63,2024-11-02 09:28:00,28.359786,13.5,382.857111
S37466,C2600,181,2024-08-22 12:47:00,29.988348,18.0,539.790264
S37467,C2600,167,2024-08-20 00:18:00,20.615086,13.5,278.303661
S37468,C2600,51,2024-09-22 09:33:00,34.3,22.5,771.75
S37469,C2600,168,2024-10-14 23:15:00,34.3,22.5,771.75
S37470,C2600,109,2024-08-18 16:10:00,34.3,13.5,463.05
S37471,C2601,157,2024-10-30 11:31:00,19.26666,22.5,433.49985
S37472,C2601,182,2024-11-06 08:15:00,25.48,18.0,458.64
S37473,C2601,190,2024-08-12 11:46:00,25.48,18.0,458.64
S37474,C2601,26,2024-09-26 08:33:00,25.48,18.0,458.64
S37475,C2601,98,2024-08-31 16:33:00,24.59902,22.5,553.47795
S37476,C2601,164,2024-09-02 16:58:00,25.48,13.5,343.98
S37477,C2601,157,2024-10-29 13:40:00,16.235653,22.5,365.302192
S37478,C2601,138,2024-11-02 02:20:00,23.401382,18.0,421.224876
S37479,C2601,151,2024-11-01 22:26:00,17.577495,18.0,316.39491
S37480,C2601,142,2024-10-12 04:54:00,25.48,13.5,343.98
S37481,C2601,87,2024-09-25 23:46:00,25.48,13.5,343.98
S37482,C2601,71,2024-09-29 08:16:00,21.34439,13.5,288.149265
S37483,C2601,130,2024-10-09 13:35:00,25.48,22.5,573.3
S37484,C2601,190,2024-09-09 05:27:00,25.48,18.0,458.64
S37485,C2601,2,2024-10-10 21:59:00,25.48,18.0,458.64
S37486,C2601,155,2024-09-07 08:20:00,25.48,13.5,343.98
S37487,C2602,138,2024-08-18 08:11:00,11.76,18.0,211.68
S37488,C2602,92,2024-10-17 15:37:00,11.76,18.0,211.68
S37489,C2602,57,2024-10-23 09:06:00,11.76,18.0,211.68
S37490,C2602,63,2024-08-31 21:33:00,11.76,13.5,158.76
S37491,C2602,151,2024-09-25 08:21:00,11.76,18.0,211.68
S37492,C2602,92,2024-10-05 19:42:00,11.76,18.0,211.68
S37493,C2602,24,2024-10-25 15:27:00,11.76,13.5,158.76
S37494,C2602,196,2024-08-31 19:58:00,11.76,13.5,158.76
S37495,C2602,23,2024-10-27 16:51:00,11.76,22.5,264.6
S37496,C2602,56,2024-09-14 20:20:00,4.934199,18.0,88.815582
S37497,C2602,26,2024-09-08 08:03:00,11.76,18.0,211.68
S37498,C2602,88,2024-08-15 12:02:00,11.76,22.5,264.6
S37499,C2602,87,2024-10-31 19:08:00,11.76,13.5,158.76
S37500,C2602,68,2024-10-27 14:06:00,11.76,18.0,211.68
S37501,C2602,138,2024-10-24 12:07:00,11.76,18.0,211.68
S37502,C2602,138,2024-09-11 09:34:00,11.76,18.0,211.68
S37503,C2602,144,2024-10-02 03:29:00,11.76,18.0,211.68
S37504,C2602,76,2024-10-12 13:52:00,11.76,18.0,211.68
S37505,C2603,157,2024-09-14 06:27:00,19.6,22.5,441.0
S37506,C2603,12,2024-09-22 09:32:00,19.6,18.0,352.8
S37507,C2603,197,2024-11-02 06:53:00,19.6,18.0,352.8
S37508,C2603,72,2024-10-01 00:09:00,16.524466,22.5,371.800485
S37509,C2603,68,2024-09-01 12:24:00,19.6,18.0,352.8
S37510,C2603,23,2024-11-02 04:26:00,19.6,22.5,441.0
S37511,C2603,168,2024-08-28 00:00:00,19.6,22.5,441.0
S37512,C2603,50,2024-10-26 12:43:00,15.835584,18.0,285.040512
S37513,C2603,72,2024-09-14 13:48:00,16.539774,22.5,372.144915
S37514,C2603,97,2024-09-28 18:25:00,15.045041,18.0,270.810738
S37515,C2603,12,2024-08-19 01:39:00,16.211479,18.0,291.806622
S37516,C2603,142,2024-09-05 04:10:00,19.6,13.5,264.6
S37517,C2603,197,2024-09-23 19:37:00,14.684452,18.0,264.320136
S37518,C2603,197,2024-10-21 14:48:00,19.558718,18.0,352.056924
S37519,C2603,147,2024-10-30 12:13:00,19.6,18.0,352.8
S37520,C2603,12,2024-09-11 16:25:00,19.6,18.0,352.8
S37521,C2603,60,2024-08-29 00:33:00,19.6,18.0,352.8
S37522,C2603,8,2024-09-02 13:28:00,19.6,18.0,352.8
S37523,C2603,147,2024-09-18 00:29:00,19.491745,18.0,350.85141
S37524,C2603,8,2024-10-01 10:06:00,15.726761,18.0,283.081698
S37525,C2603,63,2024-09-28 11:12:00,10.122971,13.5,136.660109
S37526,C2603,68,2024-10-16 11:21:00,15.617919,18.0,281.122542
S37527,C2604,27,2024-08-31 02:26:00,29.596,22.5,665.91
S37528,C2604,75,2024-09-18 14:01:00,29.596,13.5,399.546
S37529,C2604,109,2024-10-08 15:46:00,29.596,13.5,399.546
S37530,C2604,152,2024-10-20 16:22:00,29.596,18.0,532.728
S37531,C2604,188,2024-08-22 15:02:00,29.596,18.0,532.728
S37532,C2604,196,2024-10-02 08:30:00,29.596,13.5,399.546
S37533,C2604,26,2024-09-19 14:30:00,29.596,18.0,532.728
S37534,C2604,164,2024-11-06 09:05:00,28.354344,13.5,382.783644
S37535,C2604,58,2024-08-20 07:45:00,27.384427,13.5,369.689764
S37536,C2604,181,2024-08-21 14:30:00,26.79998,18.0,482.39964
S37537,C2604,76,2024-11-04 11:52:00,26.973425,18.0,485.52165
S37538,C2604,142,2024-08-24 22:25:00,26.291119,13.5,354.930106
S37539,C2604,109,2024-09-03 05:05:00,29.596,13.5,399.546
S37540,C2604,26,2024-10-12 06:33:00,29.596,18.0,532.728
S37541,C2604,174,2024-08-15 19:49:00,25.824776,18.0,464.845968
S37542,C2604,180,2024-10-13 09:38:00,25.090946,18.0,451.637028
S37543,C2604,12,2024-09-14 03:40:00,28.975058,18.0,521.551044
S37544,C2604,98,2024-10-07 04:18:00,25.200109,22.5,567.002453
S37545,C2605,168,2024-09-28 05:14:00,13.930027,22.5,313.425608
S37546,C2605,89,2024-10-31 22:17:00,16.604807,13.5,224.164895
S37547,C2605,24,2024-08-29 00:55:00,18.974201,13.5,256.151714
S37548,C2605,51,2024-10-18 18:54:00,18.92455,22.5,425.802375
S37549,C2605,174,2024-08-30 13:16:00,16.746241,18.0,301.432338
S37550,C2605,7,2024-09-12 19:42:00,15.902014,18.0,286.236252
S37551,C2605,12,2024-08-20 05:39:00,20.435164,18.0,367.832952
S37552,C2605,140,2024-10-18 07:03:00,19.553965,18.0,351.97137
S37553,C2605,50,2024-09-07 13:45:00,18.688915,18.0,336.40047
S37554,C2605,25,2024-10-07 18:42:00,15.742669,13.5,212.526031
S37555,C2605,118,2024-08-20 10:06:00,21.56,13.5,291.06
S37556,C2605,142,2024-10-08 14:31:00,12.757028,13.5,172.219878
S37557,C2605,93,2024-10-15 00:10:00,15.763163,22.5,354.671168
S37558,C2605,152,2024-11-02 17:07:00,14.053315,18.0,252.95967
S37559,C2605,196,2024-10-08 20:25:00,18.006929,13.5,243.093541
S37560,C2606,152,2024-09-19 20:40:00,48.994233,18.0,881.896194
S37561,C2606,109,2024-10-22 11:19:00,55.847336,13.5,753.939036
S37562,C2606,29,2024-09-18 11:54:00,59.71267,18.0,1074.82806
S37563,C2606,98,2024-11-04 19:36:00,66.383155,22.5,1493.620987
S37564,C2606,130,2024-08-26 10:45:00,56.930517,22.5,1280.936633
S37565,C2606,36,2024-10-02 11:37:00,56.792515,18.0,1022.26527
S37566,C2606,29,2024-09-23 11:37:00,58.87246,18.0,1059.70428
S37567,C2606,151,2024-10-07 15:55:00,34.435294,18.0,619.835292
S37568,C2606,155,2024-08-25 09:42:00,55.517483,13.5,749.48602
S37569,C2606,189,2024-10-28 15:11:00,45.034049,22.5,1013.266103
S37570,C2606,168,2024-08-20 09:51:00,49.158928,22.5,1106.07588
S37571,C2606,9,2024-11-01 13:46:00,53.920187,13.5,727.922525
S37572,C2606,29,2024-10-16 13:42:00,63.572149,18.0,1144.298682
S37573,C2606,185,2024-08-16 00:49:00,39.092645,13.5,527.750707
S37574,C2606,63,2024-09-28 03:09:00,57.151473,13.5,771.544886
S37575,C2606,36,2024-09-02 10:37:00,55.932195,18.0,1006.77951
S37576,C2606,32,2024-10-29 11:34:00,58.879753,13.5,794.876666
S37577,C2606,182,2024-08-17 10:05:00,71.148,18.0,1280.664
S37578,C2607,27,2024-08-24 10:08:00,38.560632,22.5,867.61422
S37579,C2607,189,2024-11-01 06:01:00,31.601474,22.5,711.033165
S37580,C2607,118,2024-08-25 23:53:00,33.083597,13.5,446.628559
S37581,C2607,7,2024-08-11 07:19:00,29.798346,18.0,536.370228
S37582,C2607,40,2024-08-23 14:44:00,34.176838,13.5,461.387313
S37583,C2607,188,2024-10-06 04:43:00,30.195301,18.0,543.515418
S37584,C2607,167,2024-10-28 11:17:00,32.350045,13.5,436.725608
S37585,C2607,72,2024-09-03 08:11:00,26.345777,22.5,592.779982
S37586,C2607,23,2024-08-20 01:49:00,31.267925,22.5,703.528313
S37587,C2607,92,2024-10-31 11:17:00,37.490879,18.0,674.835822
S37588,C2607,197,2024-10-07 13:08:00,33.122788,18.0,596.210184
S37589,C2607,26,2024-09-11 18:01:00,30.641039,18.0,551.538702
S37590,C2607,189,2024-11-03 04:11:00,14.042288,22.5,315.95148
S37591,C2607,27,2024-09-30 08:28:00,32.110127,22.5,722.477857
S37592,C2607,164,2024-10-22 14:33:00,29.520101,13.5,398.521364
S37593,C2608,36,2024-09-29 05:13:00,45.342867,18.0,816.171606
S37594,C2608,115,2024-09-18 02:10:00,54.396068,13.5,734.346918
S37595,C2608,130,2024-09-24 08:16:00,54.438734,22.5,1224.871515
S37596,C2608,168,2024-09-04 07:03:00,55.053812,22.5,1238.71077
S37597,C2608,76,2024-08-26 21:15:00,61.704645,18.0,1110.68361
S37598,C2608,87,2024-10-03 08:23:00,53.097705,13.5,716.819017
S37599,C2608,185,2024-10-16 09:30:00,52.792519,13.5,712.699006
S37600,C2608,58,2024-09-23 19:54:00,51.822228,13.5,699.600078
S37601,C2608,18,2024-10-18 13:08:00,57.199509,18.0,1029.591162
S37602,C2608,23,2024-08-20 12:57:00,59.875549,22.5,1347.199852
S37603,C2608,18,2024-10-18 14:15:00,66.601124,18.0,1198.820232
S37604,C2608,72,2024-10-08 21:01:00,59.763472,22.5,1344.67812
S37605,C2608,40,2024-08-19 18:00:00,64.692619,13.5,873.350356
S37606,C2608,115,2024-08-23 23:37:00,62.617848,13.5,845.340948
S37607,C2609,40,2024-08-16 19:37:00,18.13,13.5,244.755
S37608,C2609,60,2024-10-05 23:43:00,18.13,18.0,326.34
S37609,C2609,58,2024-08-22 06:04:00,18.13,13.5,244.755
S37610,C2609,109,2024-09-14 21:48:00,18.13,13.5,244.755
S37611,C2609,76,2024-08-13 16:58:00,18.13,18.0,326.34
S37612,C2609,56,2024-08-23 13:32:00,18.13,18.0,326.34
S37613,C2609,21,2024-08-15 15:45:00,18.13,22.5,407.925
S37614,C2609,151,2024-09-15 09:28:00,18.13,18.0,326.34
S37615,C2609,88,2024-08-30 11:23:00,18.13,22.5,407.925
S37616,C2609,58,2024-10-19 11:49:00,18.13,13.5,244.755
S37617,C2609,8,2024-09-18 13:33:00,18.13,18.0,326.34
S37618,C2609,50,2024-11-01 11:59:00,18.13,18.0,326.34
S37619,C2609,40,2024-09-09 20:37:00,18.13,13.5,244.755
S37620,C2610,167,2024-09-28 08:59:00,49.294,13.5,665.469
S37621,C2610,63,2024-09-25 11:44:00,47.002323,13.5,634.531361
S37622,C2610,140,2024-09-04 16:19:00,47.289871,18.0,851.217678
S37623,C2610,92,2024-11-07 13:12:00,48.377167,18.0,870.789006
S37624,C2610,109,2024-09-10 10:48:00,45.132968,13.5,609.295068
S37625,C2610,115,2024-08-24 09:24:00,33.431858,13.5,451.330083
S37626,C2610,186,2024-09-27 06:28:00,49.294,13.5,665.469
S37627,C2610,26,2024-09-03 13:34:00,49.294,18.0,887.292
S37628,C2610,188,2024-08-30 10:13:00,48.814821,18.0,878.666778
S37629,C2610,138,2024-09-27 15:50:00,49.294,18.0,887.292
S37630,C2610,24,2024-09-06 14:14:00,49.294,13.5,665.469
S37631,C2610,138,2024-10-10 08:00:00,49.294,18.0,887.292
S37632,C2610,7,2024-10-04 19:46:00,48.3849,18.0,870.9282
S37633,C2610,142,2024-10-14 15:55:00,49.294,13.5,665.469
S37634,C2610,12,2024-09-07 10:47:00,49.294,18.0,887.292
S37635,C2610,118,2024-09-20 01:51:00,49.294,13.5,665.469
S37636,C2610,168,2024-08-23 04:36:00,49.294,22.5,1109.115
S37637,C2610,40,2024-08-31 15:54:00,49.294,13.5,665.469
S37638,C2610,27,2024-08-25 11:02:00,49.294,22.5,1109.115
S37639,C2610,98,2024-09-18 14:27:00,48.981189,22.5,1102.076753
S37640,C2611,63,2024-10-21 17:30:00,25.48,13.5,343.98
S37641,C2611,71,2024-10-13 08:01:00,25.48,13.5,343.98
S37642,C2611,142,2024-08-19 04:08:00,25.48,13.5,343.98
S37643,C2611,174,2024-10-30 08:59:00,25.48,18.0,458.64
S37644,C2611,144,2024-10-29 19:38:00,19.661268,18.0,353.902824
S37645,C2611,9,2024-09-22 19:16:00,24.310718,13.5,328.194693
S37646,C2611,92,2024-10-24 09:54:00,25.48,18.0,458.64
S37647,C2611,108,2024-09-03 10:50:00,25.48,18.0,458.64
S37648,C2611,118,2024-10-29 18:05:00,25.48,13.5,343.98
S37649,C2611,89,2024-10-22 07:48:00,22.317854,13.5,301.291029
S37650,C2611,181,2024-10-12 15:21:00,25.48,18.0,458.64
S37651,C2612,144,2024-08-19 10:54:00,50.640035,18.0,911.52063
S37652,C2612,27,2024-09-04 07:41:00,43.02229,22.5,968.001525
S37653,C2612,147,2024-10-26 23:32:00,47.481511,18.0,854.667198
S37654,C2612,140,2024-09-09 15:44:00,53.249983,18.0,958.499694
S37655,C2612,186,2024-08-27 22:47:00,59.252406,13.5,799.907481
S37656,C2612,151,2024-08-23 13:58:00,63.233669,18.0,1138.206042
S37657,C2612,157,2024-09-13 10:38:00,45.57466,22.5,1025.42985
S37658,C2612,2,2024-09-17 03:04:00,51.848869,18.0,933.279642
S37659,C2612,92,2024-09-08 03:38:00,52.787272,18.0,950.170896
S37660,C2612,21,2024-10-25 19:16:00,53.218842,22.5,1197.423945
S37661,C2612,174,2024-11-02 12:56:00,52.597721,18.0,946.758978
S37662,C2612,197,2024-11-05 18:49:00,44.461647,18.0,800.309646
S37663,C2612,32,2024-09-30 15:58:00,59.274428,13.5,800.204778
S37664,C2612,51,2024-08-14 05:13:00,52.17317,22.5,1173.896325
S37665,C2612,32,2024-09-05 09:59:00,55.296997,13.5,746.509459
S37666,C2612,7,2024-09-03 22:53:00,55.715357,18.0,1002.876426
S37667,C2612,89,2024-08-17 00:40:00,49.542715,13.5,668.826653
S37668,C2612,32,2024-09-06 15:58:00,61.880897,13.5,835.392109
S37669,C2612,7,2024-10-26 15:10:00,50.937219,18.0,916.869942
S37670,C2612,142,2024-09-18 07:49:00,56.516865,13.5,762.977678
S37671,C2613,51,2024-08-11 07:28:00,18.380603,22.5,413.563568
S37672,C2613,2,2024-09-09 18:32:00,19.029098,18.0,342.523764
S37673,C2613,32,2024-10-13 16:45:00,21.56,13.5,291.06
S37674,C2613,108,2024-10-17 22:20:00,15.114546,18.0,272.061828
S37675,C2613,167,2024-08-28 20:17:00,17.957282,13.5,242.423307
S37676,C2613,24,2024-10-25 15:35:00,17.832875,13.5,240.743813
S37677,C2613,72,2024-09-22 02:12:00,16.83089,22.5,378.695025
S37678,C2613,32,2024-08-30 15:02:00,19.953406,13.5,269.370981
S37679,C2613,2,2024-11-02 00:18:00,13.34158,18.0,240.14844
S37680,C2613,63,2024-09-12 23:12:00,21.56,13.5,291.06
S37681,C2613,185,2024-10-26 14:58:00,21.56,13.5,291.06
S37682,C2613,109,2024-10-10 10:56:00,15.470523,13.5,208.85206
S37683,C2613,185,2024-08-19 09:04:00,17.607506,13.5,237.701331
S37684,C2613,58,2024-11-05 17:17:00,10.830959,13.5,146.217947
S37685,C2613,36,2024-10-17 00:11:00,15.384287,18.0,276.917166
S37686,C2613,50,2024-09-14 06:20:00,21.56,18.0,388.08
S37687,C2614,9,2024-09-02 19:53:00,20.401134,13.5,275.415309
S37688,C2614,68,2024-08-27 17:56:00,20.736402,18.0,373.255236
S37689,C2614,182,2024-10-09 16:49:00,16.019736,18.0,288.355248
S37690,C2614,41,2024-09-25 10:07:00,17.591535,22.5,395.809538
S37691,C2614,51,2024-09-30 16:28:00,17.760632,22.5,399.61422
S37692,C2614,174,2024-09-25 20:46:00,12.395202,18.0,223.113636
S37693,C2614,60,2024-10-07 08:42:00,18.474398,18.0,332.539164
S37694,C2614,174,2024-10-23 16:13:00,21.001529,18.0,378.027522
S37695,C2614,142,2024-10-08 13:48:00,25.063655,13.5,338.359343
S37696,C2615,87,2024-10-04 07:28:00,18.958606,13.5,255.941181
S37697,C2615,92,2024-10-24 14:33:00,17.460781,18.0,314.294058
S37698,C2615,8,2024-11-04 15:05:00,17.468992,18.0,314.441856
S37699,C2615,115,2024-09-16 12:31:00,19.474036,13.5,262.899486
S37700,C2615,152,2024-09-27 01:34:00,21.076674,18.0,379.380132
S37701,C2615,8,2024-10-15 23:30:00,21.56,18.0,388.08
S37702,C2615,72,2024-10-21 18:03:00,9.504694,22.5,213.855615
S37703,C2615,93,2024-10-17 08:20:00,21.56,22.5,485.1
S37704,C2615,93,2024-08-21 06:35:00,13.198374,22.5,296.963415
S37705,C2615,97,2024-08-17 14:32:00,14.067397,18.0,253.213146
S37706,C2615,24,2024-10-29 14:18:00,17.15966,13.5,231.65541
S37707,C2615,97,2024-09-18 18:09:00,20.005181,18.0,360.093258
S37708,C2615,41,2024-11-05 17:10:00,12.743899,22.5,286.737728
S37709,C2615,152,2024-09-12 13:32:00,15.621007,18.0,281.178126
S37710,C2615,63,2024-11-01 19:58:00,19.145775,13.5,258.467962
S37711,C2615,7,2024-08-20 14:36:00,19.930726,18.0,358.753068
S37712,C2616,63,2024-09-21 17:52:00,11.76,13.5,158.76
S37713,C2616,2,2024-09-08 05:28:00,11.76,18.0,211.68
S37714,C2616,142,2024-09-05 18:58:00,11.76,13.5,158.76
S37715,C2616,118,2024-08-18 23:09:00,11.76,13.5,158.76
S37716,C2616,9,2024-09-01 02:50:00,11.76,13.5,158.76
S37717,C2616,109,2024-08-15 14:50:00,11.76,13.5,158.76
S37718,C2617,168,2024-11-02 10:17:00,15.686254,22.5,352.940715
S37719,C2617,140,2024-10-05 09:41:00,12.54988,18.0,225.89784
S37720,C2617,138,2024-09-24 03:00:00,19.6,18.0,352.8
S37721,C2617,87,2024-10-19 02:58:00,17.726756,13.5,239.311206
S37722,C2617,185,2024-11-04 07:28:00,19.6,13.5,264.6
S37723,C2617,2,2024-09-01 09:11:00,19.6,18.0,352.8
S37724,C2617,196,2024-10-22 08:22:00,19.6,13.5,264.6
S37725,C2617,140,2024-10-03 12:28:00,19.6,18.0,352.8
S37726,C2617,167,2024-10-15 22:12:00,16.492587,13.5,222.649924
S37727,C2617,59,2024-08-29 17:18:00,19.6,13.5,264.6
S37728,C2617,189,2024-10-18 12:17:00,17.979521,22.5,404.539222
S37729,C2617,180,2024-10-22 22:50:00,14.239669,18.0,256.314042
S37730,C2617,190,2024-09-08 17:01:00,14.351681,18.0,258.330258
S37731,C2617,60,2024-08-18 08:45:00,19.6,18.0,352.8
S37732,C2617,32,2024-09-04 15:02:00,19.6,13.5,264.6
S37733,C2617,167,2024-09-16 20:56:00,19.6,13.5,264.6
S37734,C2617,88,2024-09-16 05:08:00,17.057132,22.5,383.78547
S37735,C2618,58,2024-11-05 18:54:00,15.68,13.5,211.68
S37736,C2618,142,2024-10-30 10:26:00,13.643083,13.5,184.181621
S37737,C2618,108,2024-10-01 23:20:00,11.37047,18.0,204.66846
S37738,C2618,40,2024-08-17 18:18:00,14.610158,13.5,197.237133
S37739,C2618,118,2024-09-10 21:26:00,15.391611,13.5,207.786748
S37740,C2618,138,2024-09-25 08:11:00,13.451046,18.0,242.118828
S37741,C2618,188,2024-09-26 08:40:00,15.68,18.0,282.24
S37742,C2618,190,2024-09-25 15:04:00,15.68,18.0,282.24
S37743,C2618,140,2024-09-15 11:12:00,15.247347,18.0,274.452246
S37744,C2618,8,2024-09-04 16:12:00,10.603883,18.0,190.869894
S37745,C2618,88,2024-08-28 16:50:00,15.68,22.5,352.8
S37746,C2618,8,2024-08-11 08:48:00,15.68,18.0,282.24
S37747,C2618,57,2024-10-11 15:46:00,14.455789,18.0,260.204202
S37748,C2618,50,2024-08-23 18:01:00,15.68,18.0,282.24
S37749,C2618,8,2024-10-27 01:59:00,15.68,18.0,282.24
S37750,C2618,9,2024-09-15 07:50:00,15.68,13.5,211.68
S37751,C2618,26,2024-09-30 21:21:00,15.68,18.0,282.24
S37752,C2618,50,2024-11-01 05:29:00,15.68,18.0,282.24
S37753,C2619,197,2024-10-19 15:02:00,58.697111,18.0,1056.547998
S37754,C2619,142,2024-11-06 14:37:00,59.29,13.5,800.415
S37755,C2619,76,2024-09-03 05:32:00,59.29,18.0,1067.22
S37756,C2619,87,2024-08-18 11:36:00,46.475816,13.5,627.423516
S37757,C2619,130,2024-09-27 19:15:00,34.843651,22.5,783.982147
S37758,C2619,29,2024-10-07 02:17:00,56.681554,18.0,1020.267972
S37759,C2619,188,2024-09-30 10:01:00,52.917718,18.0,952.518924
S37760,C2619,63,2024-08-11 08:04:00,40.358816,13.5,544.844016
S37761,C2619,41,2024-08-30 11:15:00,53.062297,22.5,1193.901683
S37762,C2619,174,2024-09-01 19:56:00,53.788254,18.0,968.188572
S37763,C2619,167,2024-10-01 16:55:00,57.691281,13.5,778.832293
S37764,C2619,63,2024-10-18 16:33:00,59.29,13.5,800.415
S37765,C2620,190,2024-10-01 15:07:00,14.77045,18.0,265.8681
S37766,C2620,88,2024-10-13 15:45:00,9.742583,22.5,219.208117
S37767,C2620,51,2024-10-10 09:51:00,16.392009,22.5,368.820203
S37768,C2620,2,2024-10-24 08:24:00,21.07,18.0,379.26
S37769,C2620,36,2024-08-23 03:50:00,21.07,18.0,379.26
S37770,C2620,59,2024-10-11 13:20:00,15.589436,13.5,210.457386
S37771,C2620,151,2024-08-27 14:47:00,20.339899,18.0,366.118182
S37772,C2620,29,2024-08-28 08:38:00,13.600053,18.0,244.800954
S37773,C2620,59,2024-10-12 16:33:00,18.027518,13.5,243.371493
S37774,C2620,151,2024-10-01 19:08:00,6.602156,18.0,118.838808
S37775,C2620,181,2024-09-10 09:46:00,16.689969,18.0,300.419442
S37776,C2620,157,2024-10-27 05:32:00,19.279373,22.5,433.785892
S37777,C2620,147,2024-09-08 04:59:00,16.163745,18.0,290.94741
S37778,C2620,24,2024-10-20 17:01:00,12.384415,13.5,167.189603
S37779,C2620,27,2024-10-13 12:56:00,18.310063,22.5,411.976417
S37780,C2621,197,2024-09-20 15:06:00,16.954,18.0,305.172
S37781,C2621,2,2024-09-27 20:17:00,16.954,18.0,305.172
S37782,C2621,140,2024-08-20 17:46:00,16.954,18.0,305.172
S37783,C2621,164,2024-11-03 04:00:00,16.954,13.5,228.879
S37784,C2621,23,2024-10-27 08:53:00,16.954,22.5,381.465
S37785,C2621,196,2024-10-15 10:28:00,16.954,13.5,228.879
S37786,C2621,50,2024-08-15 09:01:00,16.954,18.0,305.172
S37787,C2621,147,2024-10-11 09:43:00,16.954,18.0,305.172
S37788,C2621,108,2024-09-17 17:33:00,16.954,18.0,305.172
S37789,C2621,9,2024-10-29 12:11:00,16.954,13.5,228.879
S37790,C2621,88,2024-09-03 17:20:00,16.954,22.5,381.465
S37791,C2621,25,2024-10-12 11:37:00,16.954,13.5,228.879
S37792,C2621,56,2024-10-13 13:00:00,16.954,18.0,305.172
S37793,C2621,108,2024-09-12 17:35:00,16.954,18.0,305.172
S37794,C2621,9,2024-09-11 10:16:00,16.954,13.5,228.879
S37795,C2621,118,2024-10-15 12:42:00,16.954,13.5,228.879
S37796,C2621,18,2024-08-29 08:50:00,16.954,18.0,305.172
S37797,C2621,152,2024-11-03 00:23:00,16.954,18.0,305.172
S37798,C2621,59,2024-09-20 19:35:00,16.954,13.5,228.879
